,is_iceberg,not_iceberg,id,inc_angle,min1,max1,std1,med1,mean1,laplace1,sobel0_1,sobel1_1,kurtosis1,skewness1,min2,max2,std2,med2,mean2,laplace2,sobel0_2,sobel1_2,kurtosis2,skewness2
1394,0,1,8e0e0a34,38.9193,-30.916807,-7.92296,2.428064322341369,-21.374662,-21.432368253155555,25.158117294311523,95.9195785522461,99.66644287109375,1.4454922380347082,0.04772019013762474,-39.963654,-11.609192,2.256665349245585,-27.924809,-28.193597870399998,28.739105224609375,92.45780181884766,87.2480239868164,2.643477218699683,0.01151182223111391
1395,1,0,17f1c891,35.3127,-35.079468,5.102967,3.7892433816160906,-24.084511,-23.798500876444443,44.430965423583984,94.49315643310547,102.80264282226562,11.650581128205049,2.3000731468200684,-35.0756,-10.238534,2.4038308453505,-25.801352,-25.777482283377775,44.723628997802734,82.7753677368164,81.46690368652344,3.167223085796218,0.5779991149902344
1396,1,0,73f7e827,43.256,-37.082432,-6.812197,2.842512657132606,-23.549681,-23.480174853155557,27.154632568359375,89.5704116821289,99.80634307861328,3.6230084054902845,0.9998781681060791,-41.164268,-16.0602,2.472116397501351,-30.041025,-30.2828498432,35.64625930786133,97.89661407470703,82.35311126708984,2.7569741841207547,0.3676062822341919
1397,1,0,70117946,36.9063,-31.59465,-4.696132,2.4675641427994215,-20.86937,-20.965293967111112,33.83293151855469,90.88903045654297,84.01253509521484,2.2963339251600976,0.2538440227508545,-37.616467,-12.753635,2.2761439523724363,-28.071241,-28.07908657528889,35.5360107421875,79.34093475341797,78.84049224853516,1.7588670469540304,0.02741052955389023
1398,0,1,163541ea,41.8515,-30.163004,5.325912,2.9915183449678073,-19.853453,-19.802763647288888,28.122228622436523,97.04867553710938,108.44346618652344,13.175878417972324,2.1282010078430176,-38.367443,-0.228908,3.0668954297711584,-26.970505,-26.93410074506667,35.40869140625,110.23078155517578,99.05204772949219,16.671490999245833,2.529653787612915
1399,0,1,cf1ab8b7,36.5189,-29.732058,5.325613,3.0557271931071157,-19.103502,-19.030710194311112,27.820430755615234,95.18596649169922,108.92430877685547,13.850950007291495,2.248283624649048,-38.849865,4.326507,3.1597528232230983,-24.625586,-24.55032633688889,30.26582145690918,103.52670288085938,115.3990249633789,20.68462348476486,3.0057613849639893
1400,1,0,92949454,39.2337,-33.890163,12.76512,4.770588995687469,-21.84778,-20.973662699377776,41.9381217956543,107.86341857910156,129.7930450439453,11.67915112573222,2.814279317855835,-37.412689,1.70876,3.5277500293292894,-26.531815,-26.42409329155555,43.98628234863281,105.77733612060547,113.83039855957031,10.12419368232821,2.168800115585327
1401,1,0,ffe4cfab,37.704,-29.233177,-0.084476,2.344130269854666,-18.409765,-18.491528506844443,33.55997848510742,85.51104736328125,87.90653991699219,3.131369194771289,0.23465196788311005,-36.590584,-19.418077,2.0950497658191143,-26.134102,-26.303993730666665,33.88246154785156,75.19795227050781,77.54034423828125,0.4374877642190631,-0.43581730127334595
1402,0,1,82c59cb1,35.7451,-28.567459,13.43824,3.029674697894593,-18.187717,-18.15091493262222,30.06464195251465,103.08784484863281,114.17498016357422,20.597859102857345,2.629218101501465,-34.221416,-4.004669,2.5113914671013418,-23.983883,-24.06240547662222,35.36582946777344,93.0149917602539,79.34941101074219,9.552383629572507,1.3433105945587158
1403,0,1,cc5fac62,0.0,-28.695423,-7.596538,2.3095969148824693,-18.312443,-18.38002073706667,25.51526641845703,81.53504180908203,85.97301483154297,0.6943989513864643,-0.17118069529533386,-35.927589,-8.619588,2.2869245840125116,-26.103029,-26.173104604088888,36.53624725341797,93.31842041015625,80.73906707763672,3.2527551520122087,0.28224977850914
1404,1,0,b97b505e,33.6526,-30.99716,9.90082,4.623428115732054,-18.718433,-17.96733351128889,42.52787780761719,135.52630615234375,141.1704864501953,5.481723694854836,1.7967853546142578,-37.022121,-8.217324,2.830793864064921,-25.475094,-25.331795863822222,40.727169036865234,90.11163330078125,90.58412170410156,3.5380760189020926,0.9059641361236572
1405,0,1,05c4d0bf,31.2884,-26.269775,-0.31904499999999997,2.3924350828885372,-15.948901,-16.047047201244446,23.73438835144043,95.84420013427734,84.67980194091797,2.02978659281942,-0.00907833967357874,-34.094955,-14.718724,2.159515781382447,-24.334717,-24.528401136177777,30.293733596801758,96.83504486083984,67.17865753173828,0.6988331833259185,-0.3606155514717102
1406,0,1,63d1eca4,42.7705,-31.08271,1.317012,2.7325960300353245,-20.048271,-20.109562828266668,26.98134422302246,87.7809829711914,126.98397827148438,9.475750569474481,1.4514299631118774,-39.603355,-11.028943,2.501868551427258,-29.143414,-29.0634759488,31.658294677734375,109.22842407226562,94.39735412597656,5.836501365455614,0.7824156284332275
1407,1,0,3c674328,42.5644,-37.141544,-13.127676,2.3138537014838123,-25.099129,-25.05103853102222,29.864957809448242,90.16715240478516,83.65962982177734,1.9976524665874553,0.01970929093658924,-39.641945,-18.682255,2.2252260272047026,-30.099609,-30.38661390026667,35.92456817626953,93.2148666381836,74.67379760742188,0.7704315453375523,-0.20574134588241577
1408,0,1,2516509b,38.1403,-26.685446,14.624084,3.2168740759412757,-14.959235,-14.796033325333335,28.20021629333496,119.00350952148438,120.59565734863281,14.705343929959959,2.3748462200164795,-36.544296,-1.24025,3.1800131701871535,-24.999266,-24.927556571377778,29.52645492553711,106.0383529663086,103.22515869140625,11.706867163164956,2.2474417686462402
1409,1,0,dc34a966,38.8594,-33.218998,-11.097461,2.345782138261602,-21.876339,-22.049126462222223,25.518503189086914,84.75572204589844,89.12079620361328,1.046282216526233,-0.10413878411054611,-36.416149,-17.013927,2.1595532224514686,-26.871908,-26.984525471466664,26.409221649169922,90.2293701171875,76.78438568115234,0.6474885762110221,-0.30950722098350525
1410,1,0,08e45f85,38.0331,-38.754089,2.650615,2.9609543264480407,-24.293468,-24.270130288177782,27.82146453857422,92.5750732421875,100.69132232666016,10.969794453783319,1.5924123525619507,-35.659378,-14.368101,2.2297711021866706,-26.115017,-26.253467635555555,26.435800552368164,92.5802230834961,78.98599243164062,1.0178291967831044,-0.28104349970817566
1411,0,1,d60c53f2,35.7468,-23.558495,12.263018,2.8408860190889387,-14.155754,-14.143692574044444,27.5616397857666,97.7327651977539,117.80558776855469,11.200983806552332,1.5662232637405396,-32.891151,0.760084,2.7516795717882983,-23.144737,-23.14105193031111,32.65859603881836,92.67101287841797,94.01750946044922,13.172930332539384,1.9940738677978516
1412,1,0,30e3bc27,38.4752,-30.491915,0.990455,2.975968835465182,-21.617268,-21.500618806222224,34.16743469238281,91.3999252319336,83.10363006591797,7.731151450315036,1.5442267656326294,-37.534401,-12.549969,2.3863881811138765,-26.968519,-27.104763170133328,36.43754577636719,88.51422119140625,82.51915740966797,1.6470097633495042,0.10470692813396454
1413,0,1,8b6f4d3c,39.6393,-34.666229,-3.71701,2.6702321138748055,-23.029152,-23.103583888000003,32.55927276611328,94.04293060302734,83.02278900146484,9.020930657741618,1.566016435623169,-34.667603,-7.746012,2.3733410671605735,-26.245136,-26.300962846933338,31.396366119384766,88.47014617919922,73.61859130859375,5.922194498618504,0.923123836517334
1414,0,1,97619e0f,40.2513,-34.609436,-7.3407219999999995,2.34032252451578,-23.841936,-23.99065336302222,29.851646423339844,87.50291442871094,93.18299102783203,2.6509726154715016,0.037237703800201416,-37.376179,-12.514835,2.1741529864311198,-27.477486,-27.589493515555557,28.657228469848633,87.42652130126953,80.97390747070312,2.1108890540339607,-0.13595888018608093
1415,0,1,7a2c68fd,45.3668,-36.923557,-10.326309,2.236389663460593,-25.159113,-25.28018132817778,34.067161560058594,91.46102142333984,80.430908203125,2.530183468709785,0.012791058979928493,-36.925842,-19.86965,2.1396484411785246,-26.360598,-26.68537385386667,36.10968780517578,92.58366394042969,74.18415069580078,0.5825825400184605,-0.529059648513794
1416,1,0,d7f54a66,32.801,-21.879211,7.365785,3.064738502348868,-11.59495,-11.412187909688889,32.44021224975586,92.11990356445312,99.0349349975586,3.3257088468571716,0.8800336718559265,-33.925621,-6.459394,2.752983197491443,-22.7582,-22.616347589333333,37.44169998168945,84.0438003540039,87.24650573730469,3.733770174359579,0.9609563946723938
1417,0,1,7bb3a881,38.7238,-38.635738,-10.433601,2.8696936371012027,-24.173607,-24.053761198755556,28.466394424438477,99.94041442871094,88.12824249267578,1.7966678646746228,0.3866885006427765,-35.541931,-17.922779,2.215990568265508,-26.913412,-27.041594964799998,27.43772315979004,87.14053344726562,73.07842254638672,0.9296243570956704,-0.053089551627635956
1418,0,1,d3382456,36.6978,-36.650383,4.761924,2.768934709882185,-25.365208,-25.361006158933332,28.74274253845215,112.08567810058594,93.90638732910156,22.70281035597538,2.5865108966827393,-35.735229,-12.508636,2.195266178383825,-26.487144,-26.563957872888892,26.2721004486084,91.29004669189453,79.74534606933594,1.8335845508795803,-0.07129348814487457
1419,0,1,2164c343,36.4718,-26.231251,-0.671754,2.3813390309334315,-14.483288,-14.530070372622221,23.035810470581055,88.03518676757812,103.48400115966797,0.9808972016454014,-0.11125048249959946,-33.496815,-16.984455,2.176009960376517,-24.176258,-24.211689015466668,25.148639678955078,101.42288970947266,74.875244140625,0.4641324573214298,-0.40506553649902344
1420,1,0,c772a4e1,36.1079,-26.527302,1.840236,2.626709116784399,-15.521935,-15.589404267555555,35.355445861816406,94.64720153808594,109.20381164550781,3.2692033185757756,0.5368945598602295,-34.950245,-12.139358,2.223203222274765,-23.955132,-24.086187062933337,32.017852783203125,82.34412384033203,79.12152099609375,0.8751787674676756,-0.13834942877292633
1421,0,1,e8d6fcbb,38.1229,-29.201118,11.254602,3.9641149796396493,-17.803133,-17.450854062222223,31.534252166748047,104.80269622802734,171.2115478515625,9.14104131956777,2.086479902267456,-40.08242,-7.617015,2.901600247915695,-25.275227,-25.18469487466667,29.795072555541992,100.67607879638672,113.96347045898438,5.8146531937805115,1.347318410873413
1422,1,0,87bfe3ef,42.5591,-32.93988,-8.290871,2.6122042887960357,-23.396912,-23.324814550755555,25.3990535736084,90.69197845458984,89.18342590332031,2.875730577163001,0.6849709153175354,-38.316109,-16.037102,2.381899349167237,-29.641949,-29.539714494755554,32.83709716796875,90.10730743408203,73.73123168945312,2.428949301490273,0.3586069643497467
1423,0,1,cd60952c,35.6526,-29.4223,23.090534,4.8331005421796425,-17.694605,-16.940743356977777,41.2038688659668,138.90528869628906,141.80728149414062,17.303107743943105,3.41994571685791,-35.039921,11.755411,4.24663864969504,-24.044645,-23.554081858844444,44.370635986328125,121.06566619873047,110.21733093261719,15.933793670017437,3.189114809036255
1424,0,1,4ca1a8d3,41.9264,-22.619911,10.028725,2.793071527764534,-13.636121,-13.478142677688888,17.781116485595703,73.82969665527344,70.11844635009766,19.193840463522246,3.1465580463409424,-31.767694,1.086506,3.0414532483876258,-23.469765,-23.27390042062222,20.2269229888916,78.49824523925781,67.90023040771484,19.660790624886076,3.3374533653259277
1425,0,1,c2b2df38,36.6286,-31.713152,-2.373341,2.4641905134270696,-23.125135,-23.02601025688889,34.66848373413086,96.94640350341797,87.92361450195312,6.640820458987706,0.963344156742096,-37.733883,-10.17613,2.200673008806442,-24.432304,-24.499468528888887,36.26179504394531,85.51981353759766,76.44041442871094,2.7045925204701167,0.06767027080059052
1426,1,0,b32332c7,34.4721,-30.400997,0.915196,2.4551685858956107,-17.915558,-18.001598377066664,34.67893600463867,85.99137115478516,86.29029083251953,4.082302359765205,0.5547894239425659,-36.891716,-14.036289,2.206317469229873,-25.346203,-25.562302046044444,40.814056396484375,81.42169952392578,74.48909759521484,1.1783532098692966,-0.12994088232517242
1427,1,0,6d21ed76,38.4752,-27.979885,-0.224543,2.6338399969842072,-18.081673,-18.017393384000002,32.34765625,79.89830017089844,86.09254455566406,4.990073346346991,0.9996445775032043,-38.679039,-10.525434,2.5559039181746557,-26.038458,-25.989698843377777,36.85821533203125,87.01708221435547,91.56257629394531,3.97283731452403,0.6195348501205444
1428,1,0,6d819682,38.0449,-34.806164,-0.292032,2.938287813084714,-22.765141,-22.797853593066666,26.0259952545166,93.58268737792969,90.83538055419922,7.694604919139104,1.1232692003250122,-38.734264,-18.858168,2.151554963136791,-26.389278,-26.704931849244446,26.064111709594727,88.33293151855469,79.70358276367188,0.7192464960419724,-0.4424980580806732
1429,1,0,5839ea4d,43.2593,-32.234364,-0.786369,2.3570929571491286,-20.349062,-20.417055800533333,27.92241668701172,90.615966796875,94.52867889404297,5.821186964527897,0.5199204087257385,-37.095951,-18.898136,2.1106566011275483,-27.923544,-28.253714589511112,31.660676956176758,87.92735290527344,71.22461700439453,0.5822070379939781,-0.4024408459663391
1430,1,0,b0c13aff,33.1315,-29.254179,-4.236142,2.4255340423211487,-18.258898,-18.32801683288889,24.67786979675293,86.88184356689453,88.81179809570312,1.609115535700739,0.14656014740467072,-33.822536,-17.411819,2.129783033960774,-24.062508,-24.28822563128889,31.401750564575195,93.5474853515625,66.87194061279297,0.26716133332355296,-0.3706257939338684
1431,1,0,4068c6ad,43.946,-34.255363,-7.264804,2.6047228970785246,-23.043667,-23.1564961072,27.39005470275879,91.37991333007812,91.99305725097656,3.844876349219609,0.7438065409660339,-41.105713,-12.160987,2.3390605186698314,-29.507486,-29.44233485671111,36.829917907714844,93.72691345214844,77.56053161621094,3.385010792415149,0.3219815492630005
1432,1,0,298f49d1,40.7118,-34.545845,-2.251482,2.597659112548127,-24.744322,-24.801230312355557,37.66257095336914,88.82386016845703,88.76239013671875,10.007943013244482,1.4783475399017334,-37.309074,-16.003788,2.1681827441207377,-26.427765,-26.44934740195556,38.25741958618164,85.5148696899414,78.06095886230469,0.9269707158864549,-0.32753822207450867
1433,0,1,7c45fc15,45.2396,-33.410614,-3.353085,2.6240077309251317,-22.126295,-22.2079837536,33.4678955078125,92.54826354980469,110.38744354248047,7.502009929936518,1.1469370126724243,-36.932552,-14.570566,2.2023461889380567,-25.168383,-25.419070193777777,36.03440475463867,92.91053771972656,80.98543548583984,0.9384526471377654,-0.36333194375038147
1434,0,1,4f3f4169,34.1367,-25.383379,13.810881,4.294763742301537,-15.677534,-15.189842617422224,27.295799255371094,157.17869567871094,101.31535339355469,14.546316010816739,3.1926562786102295,-33.735195,2.805187,3.7768934537981314,-23.973085,-23.571645046044445,32.61699295043945,143.38226318359375,85.5633316040039,12.687929924488444,2.8144214153289795
1435,0,1,627e2a68,32.3663,-25.542528,10.561805,3.9955805655906143,-12.881474,-12.500430289955556,26.920883178710938,106.9754867553711,171.96841430664062,6.042077317483978,1.637389063835144,-33.890377,1.879942,4.101914502752249,-23.708075,-23.19725074648889,32.06538772583008,100.8303451538086,122.93414306640625,9.087523575815895,2.476496934890747
1436,0,1,d0b18fb5,36.6861,-28.16968,1.080036,2.2801477383715034,-20.502354,-20.404521785777778,17.603363037109375,65.42007446289062,60.619422912597656,13.975471294077476,2.149775505065918,-32.847439,-8.575439,2.0452537211990873,-24.892998,-24.992789629155553,20.134904861450195,59.6346435546875,51.08403396606445,7.803189910656341,1.2264511585235596
1437,0,1,0d276791,38.137,-30.527822,-4.976037,2.4312456744191753,-20.823933,-20.877307910044443,25.906482696533203,86.90607452392578,99.69502258300781,3.3936212279036457,0.42571204900741577,-40.067863,-19.644314,2.147594480616876,-27.004684,-27.179719513244446,27.780860900878906,92.78363037109375,75.54451751708984,0.712305443067331,-0.44973114132881165
1438,0,1,936c7db6,38.9108,-27.903566,20.430517,4.275623568955414,-18.005125,-17.506781334933333,37.62349319458008,150.36878967285156,137.33123779296875,16.93321728882074,3.0774974822998047,-37.445381,3.092074,3.6968642874974758,-27.206882,-26.844163077866668,32.534324645996094,126.4484634399414,96.33198547363281,15.164699672653718,2.915062189102173
1439,0,1,45ea7f74,39.5095,-31.950113,-4.765625,2.327047253596339,-20.353363,-20.400614653333335,26.898828506469727,80.55754852294922,99.91980743408203,3.8293173170170673,0.40704163908958435,-36.386009,-21.319025,2.0276476418439446,-27.169664,-27.18227511182222,28.06636619567871,80.63687133789062,67.94840240478516,0.3391468950573775,-0.41196590662002563
1440,1,0,9fabab12,39.234,-37.436932,-8.113812,2.7148253934160183,-27.196749,-27.061012706666666,37.21011734008789,91.82089233398438,93.03067779541016,4.252994370576465,0.7107494473457336,-39.93631,-19.650406,2.155631993154264,-28.64798,-28.63638902844444,37.715694427490234,80.12960815429688,72.43354797363281,0.6860121126769663,-0.2619321942329407
1441,0,1,f3dc5422,42.518,-41.221321,-1.013843,3.015685467995959,-30.588961,-30.28371521493333,40.08002853393555,104.66616821289062,113.43501281738281,19.967426070951568,2.748875856399536,-38.299126,-14.693125,2.240943180203692,-30.0924,-30.03152281564444,35.11479949951172,94.44232177734375,75.37223052978516,2.345502144991186,-0.004262298345565796
1442,0,1,3c258588,42.6404,-34.361576,-11.05153,2.396882012953287,-23.593937,-23.789378887644443,28.123838424682617,89.14531707763672,104.81342315673828,1.4181010197303214,-0.03319796547293663,-39.62627,-11.270055,2.45649325192065,-29.612309,-29.569126108977777,34.44923782348633,101.74764251708984,92.82659149169922,6.363536571474997,0.7101878523826599
1443,0,1,74ca6838,34.0453,-28.059319,17.195267,6.348109592837339,-17.742355,-16.415794528533333,35.14142608642578,134.8834228515625,158.19805908203125,6.05957178280422,2.169956922531128,-35.18541,6.087184,5.63594872120821,-24.197046,-22.972060682844443,35.8021125793457,123.51293182373047,143.85231018066406,5.695502794425673,2.2323338985443115
1444,0,1,cc28a327,37.3218,-30.103947,6.391992,2.842167042401753,-19.157215,-19.16239952568889,25.891677856445312,102.18423461914062,109.64833068847656,10.211845051998544,1.5711818933486938,-37.613361,-7.823241,2.652839859016368,-26.427753,-26.320509142222225,26.883663177490234,96.3543472290039,94.57820129394531,7.6284707943024035,1.2559475898742676
1445,1,0,546c9a11,34.4709,-23.917253,0.001805,2.553460826782511,-13.220919,-13.232731010488889,32.72722244262695,84.92865753173828,91.46647644042969,2.084386550978979,0.36756089329719543,-37.89275,-13.159805,2.3860185166607284,-23.491764,-23.557846069333333,41.006099700927734,86.0586166381836,84.88568115234375,1.441239034546543,-0.1704511046409607
1446,0,1,558288bf,45.1238,-34.187851,-5.473123,2.40386868562072,-22.550562,-22.617736172444445,33.32725524902344,87.97429656982422,89.83035278320312,3.8029506664868515,0.3512316346168518,-35.931557,-11.153017,2.19838320679698,-26.387806,-26.470917726399996,37.745365142822266,82.15597534179688,79.15497589111328,2.228140023408276,-0.015046922490000725
1447,1,0,598b87f2,39.591,-32.5681,-3.986138,2.6415833532312876,-23.02655,-23.10830295715556,30.032238006591797,88.18413543701172,100.52631378173828,7.577525741812883,1.3132840394973755,-39.924904,-15.066109,2.311244889286001,-26.86071,-26.84211144977778,28.811477661132812,95.63982391357422,81.1441879272461,1.5890257102850587,-0.07177980989217758
1448,1,0,457f6c59,39.2325,-30.858948,-1.9531100000000001,2.6443536232238842,-21.489008,-21.537928310222224,34.106834411621094,81.08489227294922,86.233642578125,2.93611381260576,0.4224073588848114,-39.903938,-16.983038,2.2227837100795953,-26.841402,-27.08514190684444,37.2243537902832,78.99042510986328,88.24667358398438,1.2800650905265742,-0.3972814679145813
1449,0,1,591c1990,43.2263,-39.577061,-2.654017,2.727085940380645,-29.117683,-28.936938184177777,35.461753845214844,92.34039306640625,105.03755187988281,12.528000647816242,1.730736494064331,-41.161201,-14.391129,2.3016290045448002,-30.035284,-30.340174718399997,37.45148849487305,95.32576751708984,85.2614974975586,2.7426170450658036,0.05602631717920303
1450,1,0,e4c12020,37.6866,-28.794849,3.937302,3.3606339536992262,-18.618435,-18.290902308266666,35.881004333496094,99.89745330810547,107.33383178710938,6.140508506389164,1.6246531009674072,-35.64563,-9.158907,2.6372599844760476,-26.102011,-25.97268487395555,35.678565979003906,86.35287475585938,85.31108856201172,3.8755161359624752,0.9478613138198853
1451,1,0,8cb77cca,45.2814,-35.008526,-2.647875,2.718072067672789,-23.883717,-23.922047270044445,35.558815002441406,94.12474822998047,94.67445373535156,8.131955587870467,1.3356181383132935,-39.445694,-12.932762,2.274043496315502,-26.381018,-26.457030596444444,34.00165939331055,89.18964385986328,75.45396423339844,2.121794916338752,-0.006599722430109978
1452,1,0,af23f247,38.458,-30.448835,5.91037,3.551404464393066,-18.907223,-18.573640485155554,36.43134307861328,102.54489135742188,112.2921142578125,4.910981343744361,1.3645219802856445,-36.472664,-7.5978069999999995,2.8076932690515624,-26.612597,-26.459238353955556,37.428340911865234,90.95448303222656,100.761962890625,5.192156382625626,1.160305380821228
1453,0,1,07623257,37.1598,-33.446651,-9.618554,2.4618809666461403,-22.284378,-22.391745987733334,32.6327018737793,95.28077697753906,96.0180435180664,0.8660839648852736,-0.0795828253030777,-34.142838,-6.567881,2.2164362406798044,-25.623211,-25.760973128,30.377296447753906,91.27970123291016,74.10739135742188,5.1551044765935625,0.44894829392433167
1454,0,1,137cdd43,43.1689,-30.04026,18.359955,3.9399711407180034,-18.369982,-18.072481534577776,30.552207946777344,131.58450317382812,137.70578002929688,18.43082136234542,3.028994560241699,-38.244961,-5.12526,2.6648759423333344,-28.298294,-28.30269440711111,28.57658576965332,107.83354187011719,87.05758666992188,9.75784963359115,1.4947509765625
1455,0,1,1aeb80cf,41.857,-26.946812,27.769287,5.4465959407049,-16.357557,-15.337111709155556,41.68029022216797,168.45889282226562,166.6588134765625,11.927169675123737,2.820713520050049,-37.183685,10.427998,3.9518113986069565,-26.302464,-25.742871755555555,36.12214279174805,131.1984405517578,106.23784637451172,17.627208590619563,3.150179624557495
1456,0,1,d4bb8bac,44.4612,-37.013687,14.060368,4.979366104468196,-25.828878,-24.898691987911114,41.31109619140625,128.1078338623047,125.48693084716797,12.18333874964711,2.766563653945923,-38.175941,0.147457,3.8478742259960077,-29.50062,-29.064268335111112,40.429176330566406,112.2568588256836,98.36270904541016,15.72351465637211,2.978381633758545
1457,1,0,28612c22,40.4052,-33.796913,-4.063379,2.663735491292694,-23.123947,-23.11391345902222,30.148740768432617,97.81903076171875,99.15827941894531,5.875366619872464,0.9418840408325195,-36.294975,-17.65052,2.1098811509992315,-26.438093,-26.642694806044446,29.16380500793457,81.88690185546875,77.68428802490234,0.5932746319386406,-0.29034286737442017
1458,0,1,d5c8ab27,33.9315,-27.703682,-6.288501,2.3348942000102517,-18.053312,-18.182822582755556,26.799528121948242,85.1457748413086,91.94789123535156,0.7334718350996416,0.004444780293852091,-35.174786,-12.196295,2.225744577371173,-24.641745,-24.86886092035555,34.35859298706055,90.48030090332031,77.83147430419922,1.5504695589231767,-0.09520331025123596
1459,1,0,b8cf5edb,44.5984,-36.989754,-9.897862,2.262101601708578,-25.802151,-25.766599889066672,31.810693740844727,95.82942962646484,85.88341522216797,2.6769066750971993,0.0190048199146986,-38.149635,-17.550167,2.130763219488277,-27.818163,-28.10943061582222,33.11811828613281,91.79981994628906,68.35167694091797,0.6984821089260138,-0.4120071232318878
1460,1,0,3f6778c5,33.6523,-33.190758,9.080631,3.807786833552573,-21.791027,-21.418142769244444,42.85272216796875,100.47708892822266,123.14173126220703,14.346832024811725,2.6468684673309326,-35.280403,-7.712207,2.3567671932300494,-24.747749,-24.84909150951111,42.537254333496094,86.22080993652344,83.02530670166016,3.9217520494738185,0.4623953402042389
1461,0,1,0ecf7d79,34.1216,-23.131275,8.400296,2.8046476324181664,-13.396288,-13.333330366755556,27.543283462524414,97.31867980957031,132.47344970703125,7.979699991387296,1.322756290435791,-34.419411,-4.827694,2.681338543153171,-24.878086,-24.920197001599995,34.638282775878906,101.22611236572266,93.51435852050781,8.231894888483211,1.4315942525863647
1462,0,1,4acfe35a,34.9664,-27.002312,10.492561,2.8576576585460436,-16.764002,-16.73178108497778,25.173686981201172,108.1180191040039,90.36334228515625,17.754621769740755,2.456350326538086,-34.361847,2.654972,2.711347576969415,-24.351009,-24.487593487644443,31.490816116333008,111.71724700927734,78.74614715576172,21.01013529870192,2.628185987472534
1463,0,1,a5b4d551,31.2868,-25.527575,-2.85529,2.3610712224111663,-16.233919,-16.255114411733334,24.00455093383789,92.02485656738281,90.17896270751953,1.542773738363688,0.07134842127561569,-34.131222,-16.066763,2.0913235039800346,-24.149803,-24.207502916444444,30.021099090576172,89.67804718017578,69.24124145507812,0.4518596614007193,-0.38089776039123535
1464,0,1,cacbe718,37.1897,-34.106651,18.641045,5.0440891859449595,-21.53838,-20.795525593244445,45.71430587768555,168.47462463378906,122.7049331665039,13.893981515480512,2.9768614768981934,-35.693485,5.192245,3.4700100897716766,-26.147974,-25.889618010666666,36.642730712890625,129.74862670898438,97.67841339111328,16.760231782804315,2.930241823196411
1465,0,1,de1244d8,45.2434,-28.159302,6.5674209999999995,3.150634400859337,-16.840857,-16.74809289031111,28.166799545288086,102.17208099365234,107.05940246582031,11.537339829755243,2.083577871322632,-35.923607,-2.711018,2.7737134089844835,-24.126589,-23.963918744888886,30.810029983520508,98.16102600097656,89.2966079711914,8.58896882312757,1.4951468706130981
1466,0,1,04f859f9,33.079,-32.645649,13.731586,4.041291668912614,-18.102032,-17.64428363111111,35.405364990234375,126.52953338623047,128.21507263183594,17.826334269061768,3.243088722229004,-35.336056,0.858802,3.4749439314952704,-25.037859,-24.7229598112,38.80472183227539,114.02953338623047,98.9115219116211,13.773171666622698,2.7118947505950928
1467,0,1,cedc73e3,43.2107,-43.137814,-4.599265,2.645334998023261,-30.568445,-30.58115260213333,34.51892852783203,96.06843566894531,91.17626190185547,14.620416653029654,1.80874502658844,-39.615322,-15.532174,2.2520339875759223,-30.072592,-30.241201480533334,35.14569854736328,91.22567749023438,79.39925384521484,2.2684432554030263,0.004949785768985748
1468,0,1,6f17e58c,39.4991,-32.531006,-0.820831,2.365261750940723,-20.033592,-20.063591657244444,30.434677124023438,82.31732940673828,94.27546691894531,5.585279153344066,0.5297359824180603,-37.38958,-14.01502,2.2709989493204543,-27.153355,-27.349868227022224,32.23360061645508,83.43526458740234,81.85575866699219,1.6554512998810296,-0.03085462562739849
1469,0,1,d45f1475,43.479,-31.624443,14.616843,5.84800098862393,-20.027775,-18.778694493155555,31.126239776611328,104.4524917602539,165.81565856933594,7.8397062697699536,2.472321033477783,-39.5816,4.836991,5.8339981161309264,-28.298075,-27.000431818844444,37.74374008178711,117.15735626220703,157.17181396484375,6.68876428821855,2.3809614181518555
1470,0,1,c35ccd42,37.3154,-28.126963,-3.53892,2.389119315898013,-16.841976,-16.927551364977777,24.00310516357422,90.97954559326172,101.088623046875,1.2422852810574732,0.01535359863191843,-41.750778,-19.472731,2.1234701051140092,-25.360844,-25.544170923555555,25.807661056518555,88.17727661132812,74.95538330078125,1.1468669866082264,-0.6005114316940308
1471,1,0,1799793b,39.9663,-31.869282,-5.934603,2.345729104504049,-21.947824,-22.042441959999998,34.23188400268555,85.81634521484375,84.84064483642578,3.8705813525524073,0.41727086901664734,-38.488537,-19.402922,2.1802967213044604,-26.761896,-26.835138026666662,36.115020751953125,83.91751861572266,80.5633773803711,0.6369421007782368,-0.4393566846847534
1472,1,0,bdf823e2,40.7118,-37.320858,12.180753,5.047716264428722,-24.752569,-23.788080076622222,58.22894287109375,127.36632537841797,156.65782165527344,10.513794445663226,2.5834524631500244,-37.319283,-6.533975,2.6609266095851485,-26.134443,-26.071664357333336,37.74421691894531,85.84661102294922,90.94212341308594,5.394785059421558,1.0720092058181763
1473,1,0,be0aa969,38.4755,-38.667686,-9.814184,2.3618047470164294,-27.967081,-28.162606935288892,35.94226837158203,83.43616485595703,86.31681823730469,3.9569715033046124,0.4061638414859772,-40.005707,-17.400518,2.1632717471814606,-29.124403,-29.075882807644447,37.28489303588867,82.73595428466797,76.2164306640625,0.9290649603640357,-0.23984390497207642
